device_id,ts,anomaly_type,confidence_score,carbon_credit_impact_pct
TEC0325A0600002,2026-02-19 10:41:29.207000+00:00,STATISTICAL_ANOMALY,0.6729,6.7291
TEC0325A0600002,2026-02-19 10:42:59.196000+00:00,STATISTICAL_ANOMALY,0.6723,6.7235
TEC0325A0600002,2026-02-19 10:43:29.202000+00:00,STATISTICAL_ANOMALY,0.6804,6.8041
TEC0325A0600002,2026-02-19 10:45:29.206000+00:00,STATISTICAL_ANOMALY,0.6717,6.7169
TEC0325A0600002,2026-02-19 10:45:59.285000+00:00,STATISTICAL_ANOMALY,0.6719,6.7186
TEC0325A0600002,2026-02-19 10:47:29.204000+00:00,STATISTICAL_ANOMALY,0.6454,6.4541
TEC0325A0600002,2026-02-19 10:47:59.201000+00:00,STATISTICAL_ANOMALY,0.6419,6.419
TEC0325A0600002,2026-02-19 10:49:59.198000+00:00,STATISTICAL_ANOMALY,0.6351,6.3514
TEC0325A0600002,2026-02-19 10:50:29.211000+00:00,STATISTICAL_ANOMALY,0.6324,6.3238
TEC0325A0600002,2026-02-19 10:53:59.196000+00:00,STATISTICAL_ANOMALY,0.6445,6.4449
TEC0325A0600002,2026-02-19 10:54:29.195000+00:00,STATISTICAL_ANOMALY,0.6473,6.4728
TEC0325A0600002,2026-02-19 10:55:59.202000+00:00,STATISTICAL_ANOMALY,0.6833,6.833
TEC0325A0600002,2026-02-19 10:56:29.204000+00:00,STATISTICAL_ANOMALY,0.6854,6.8535
TEC0325A0600002,2026-02-19 10:57:59.196000+00:00,STATISTICAL_ANOMALY,0.6528,6.5277
TEC0325A0600002,2026-02-19 10:58:29.203000+00:00,STATISTICAL_ANOMALY,0.6528,6.5277
TEC0325A0600002,2026-02-19 10:59:59.197000+00:00,STATISTICAL_ANOMALY,0.6867,6.8668
TEC0325A0600002,2026-02-19 11:00:29.202000+00:00,STATISTICAL_ANOMALY,0.6884,6.8839
TEC0325A0600002,2026-02-19 11:03:59.203000+00:00,STATISTICAL_ANOMALY,0.6948,6.9477
TEC0325A0600002,2026-02-19 11:04:29.200000+00:00,STATISTICAL_ANOMALY,0.6948,6.9477
TEC0325A0600002,2026-02-19 11:05:59.200000+00:00,STATISTICAL_ANOMALY,0.7013,7.0125
TEC0325A0600002,2026-02-19 11:06:29.201000+00:00,STATISTICAL_ANOMALY,0.7018,7.0183
TEC0325A0600002,2026-02-19 11:09:59.207000+00:00,STATISTICAL_ANOMALY,0.6822,6.8221
TEC0325A0600002,2026-02-19 11:10:29.205000+00:00,STATISTICAL_ANOMALY,0.6851,6.8505
TEC0325A0600002,2026-02-19 11:11:59.203000+00:00,STATISTICAL_ANOMALY,0.7111,7.1105
TEC0325A0600002,2026-02-19 11:12:29.202000+00:00,STATISTICAL_ANOMALY,0.7111,7.1105
TEC0325A0600002,2026-02-19 11:15:59.196000+00:00,STATISTICAL_ANOMALY,0.6885,6.8847
TEC0325A0600002,2026-02-19 11:16:29.214000+00:00,STATISTICAL_ANOMALY,0.6885,6.8847
TEC0325A0600002,2026-02-19 11:41:29.203000+00:00,STATISTICAL_ANOMALY,0.65,6.4997
TEC0325A0600002,2026-02-19 11:41:59.196000+00:00,STATISTICAL_ANOMALY,0.6494,6.4941
TEC0325A0600002,2026-02-19 11:47:29.204000+00:00,STATISTICAL_ANOMALY,0.6627,6.6272
TEC0325A0600002,2026-02-19 11:47:59.204000+00:00,STATISTICAL_ANOMALY,0.6644,6.644
TEC0325A0600002,2026-02-19 11:51:29.202000+00:00,STATISTICAL_ANOMALY,0.6419,6.419
TEC0325A0600002,2026-02-19 11:51:59.263000+00:00,STATISTICAL_ANOMALY,0.6432,6.4319
TEC0325A0600002,2026-02-19 12:01:29.206000+00:00,STATISTICAL_ANOMALY,0.6746,6.7461
TEC0325A0600002,2026-02-19 12:01:59.196000+00:00,STATISTICAL_ANOMALY,0.6752,6.7518
TEC0325A0600002,2026-02-19 12:05:59.196000+00:00,STATISTICAL_ANOMALY,0.6464,6.4643
TEC0325A0600002,2026-02-19 12:06:29.204000+00:00,STATISTICAL_ANOMALY,0.6459,6.4587
TEC0325A0600002,2026-02-19 12:09:59.201000+00:00,STATISTICAL_ANOMALY,0.6453,6.4532
TEC0325A0600002,2026-02-19 12:10:29.594000+00:00,STATISTICAL_ANOMALY,0.6477,6.4766
TEC0325A0600002,2026-02-19 12:13:59.278000+00:00,STATISTICAL_ANOMALY,0.6729,6.7291
TEC0325A0600002,2026-02-19 12:14:29.213000+00:00,STATISTICAL_ANOMALY,0.6723,6.7235
TEC0325A0600002,2026-02-19 12:17:59.200000+00:00,STATISTICAL_ANOMALY,0.6798,6.7984
TEC0325A0600002,2026-02-19 12:18:29.203000+00:00,STATISTICAL_ANOMALY,0.6804,6.8041
TEC0325A0600002,2026-02-19 12:21:59.196000+00:00,STATISTICAL_ANOMALY,0.647,6.4695
TEC0325A0600002,2026-02-19 12:22:29.206000+00:00,STATISTICAL_ANOMALY,0.6486,6.4859
TEC0325A0600002,2026-02-19 12:30:29.301000+00:00,STATISTICAL_ANOMALY,0.6676,6.676
TEC0325A0600002,2026-02-19 12:30:59.206000+00:00,STATISTICAL_ANOMALY,0.6682,6.6816
TEC0325A0600002,2026-02-19 12:34:29.201000+00:00,STATISTICAL_ANOMALY,0.6433,6.4332
TEC0325A0600002,2026-02-19 12:34:59.201000+00:00,STATISTICAL_ANOMALY,0.6433,6.4332
TEC0325A0600002,2026-02-19 12:38:29.202000+00:00,STATISTICAL_ANOMALY,0.6422,6.4221
TEC0325A0600002,2026-02-19 12:38:59.196000+00:00,STATISTICAL_ANOMALY,0.6422,6.4221
TEC0325A0600002,2026-02-19 12:44:29.197000+00:00,STATISTICAL_ANOMALY,0.6388,6.3885
TEC0325A0600002,2026-02-19 12:44:59.200000+00:00,STATISTICAL_ANOMALY,0.6388,6.3885
TEC0325A0600002,2026-02-19 12:48:29.203000+00:00,STATISTICAL_ANOMALY,0.6371,6.3707
TEC0325A0600002,2026-02-19 12:48:59.203000+00:00,STATISTICAL_ANOMALY,0.6387,6.3873
TEC0325A0600002,2026-02-19 12:52:29.336000+00:00,STATISTICAL_ANOMALY,0.6378,6.3784
TEC0325A0600002,2026-02-19 12:52:59.209000+00:00,STATISTICAL_ANOMALY,0.6378,6.3784
TEC0325A0600002,2026-02-19 12:56:29.201000+00:00,STATISTICAL_ANOMALY,0.6638,6.6378
TEC0325A0600002,2026-02-19 12:56:59.211000+00:00,STATISTICAL_ANOMALY,0.6649,6.649
TEC0325A0600002,2026-02-19 13:00:59.210000+00:00,STATISTICAL_ANOMALY,0.6406,6.4061
TEC0325A0600002,2026-02-19 13:01:29.207000+00:00,STATISTICAL_ANOMALY,0.6406,6.4061
TEC0325A0600002,2026-02-19 13:04:59.199000+00:00,STATISTICAL_ANOMALY,0.635,6.3498
TEC0325A0600002,2026-02-19 13:05:29.209000+00:00,STATISTICAL_ANOMALY,0.635,6.3498
TEC0325A0600002,2026-02-19 13:08:59.243000+00:00,STATISTICAL_ANOMALY,0.6367,6.3675
TEC0325A0600002,2026-02-19 13:09:29.207000+00:00,STATISTICAL_ANOMALY,0.6367,6.3675
TEC0325A0600002,2026-02-19 13:10:59.199000+00:00,STATISTICAL_ANOMALY,0.6383,6.3834
TEC0325A0600002,2026-02-19 13:11:29.202000+00:00,STATISTICAL_ANOMALY,0.6394,6.3944
TEC0325A0600002,2026-02-19 13:25:29.246000+00:00,STATISTICAL_ANOMALY,0.6394,6.3944
TEC0325A0600002,2026-02-19 13:25:59.197000+00:00,STATISTICAL_ANOMALY,0.6394,6.3944
TEC0325A0600002,2026-02-19 13:27:29.198000+00:00,STATISTICAL_ANOMALY,0.6389,6.3889
TEC0325A0600002,2026-02-19 13:27:59.196000+00:00,STATISTICAL_ANOMALY,0.6389,6.3889
TEC0325A0600002,2026-02-19 13:31:29.200000+00:00,STATISTICAL_ANOMALY,0.6404,6.4044
TEC0325A0600002,2026-02-19 13:31:59.197000+00:00,STATISTICAL_ANOMALY,0.6404,6.4044
TEC0325A0600002,2026-02-19 13:39:29.199000+00:00,STATISTICAL_ANOMALY,0.6702,6.7022
TEC0325A0600002,2026-02-19 13:39:59.202000+00:00,STATISTICAL_ANOMALY,0.6702,6.7022
TEC0325A0600002,2026-02-19 13:43:29.197000+00:00,STATISTICAL_ANOMALY,0.6411,6.4114
TEC0325A0600002,2026-02-19 13:43:59.197000+00:00,STATISTICAL_ANOMALY,0.6417,6.4169
TEC0325A0600002,2026-02-19 13:47:29.258000+00:00,STATISTICAL_ANOMALY,0.6723,6.7228
TEC0325A0600002,2026-02-19 13:47:59.197000+00:00,STATISTICAL_ANOMALY,0.6723,6.7228
TEC0325A0600002,2026-02-19 13:51:59.197000+00:00,STATISTICAL_ANOMALY,0.6439,6.4391
TEC0325A0600002,2026-02-19 13:52:29.205000+00:00,STATISTICAL_ANOMALY,0.6439,6.4391
TEC0325A0600002,2026-02-19 13:55:59.198000+00:00,STATISTICAL_ANOMALY,0.6445,6.4447
TEC0325A0600002,2026-02-19 13:56:29.200000+00:00,STATISTICAL_ANOMALY,0.6445,6.4447
TEC0325A0600002,2026-02-19 14:01:59.191000+00:00,STATISTICAL_ANOMALY,0.6342,6.3417
TEC0325A0600002,2026-02-19 14:02:29.206000+00:00,STATISTICAL_ANOMALY,0.6342,6.3417
TEC0325A0600002,2026-02-19 14:05:59.195000+00:00,STATISTICAL_ANOMALY,0.6445,6.4447
TEC0325A0600002,2026-02-19 14:06:29.201000+00:00,STATISTICAL_ANOMALY,0.6445,6.4447
TEC0325A0600002,2026-02-19 14:09:59.197000+00:00,STATISTICAL_ANOMALY,0.6805,6.8049
TEC0325A0600002,2026-02-19 14:10:29.202000+00:00,STATISTICAL_ANOMALY,0.6794,6.7944
TEC0325A0600002,2026-02-19 14:11:59.196000+00:00,STATISTICAL_ANOMALY,0.6804,6.8041
TEC0325A0600002,2026-02-19 14:12:29.201000+00:00,STATISTICAL_ANOMALY,0.6804,6.8041
TEC0325A0600002,2026-02-19 14:13:59.195000+00:00,STATISTICAL_ANOMALY,0.6804,6.8041
TEC0325A0600002,2026-02-19 14:14:29.198000+00:00,STATISTICAL_ANOMALY,0.6804,6.8041
TEC0325A0600002,2026-02-19 14:17:59.196000+00:00,STATISTICAL_ANOMALY,0.6877,6.8768
TEC0325A0600002,2026-02-19 14:18:29.199000+00:00,STATISTICAL_ANOMALY,0.689,6.8901
TEC0325A0600002,2026-02-19 14:23:59.195000+00:00,STATISTICAL_ANOMALY,0.6577,6.5773
TEC0325A0600002,2026-02-19 14:24:29.199000+00:00,STATISTICAL_ANOMALY,0.6577,6.5773
TEC0325A0600002,2026-02-19 14:26:29.201000+00:00,STATISTICAL_ANOMALY,0.6572,6.5717
TEC0325A0600002,2026-02-19 14:26:59.195000+00:00,STATISTICAL_ANOMALY,0.6572,6.5717
TEC0325A0600002,2026-02-19 14:30:29.194000+00:00,STATISTICAL_ANOMALY,0.6554,6.554
TEC0325A0600002,2026-02-19 14:30:59.195000+00:00,STATISTICAL_ANOMALY,0.6554,6.554
TEC0325A0600002,2026-02-19 14:34:29.196000+00:00,STATISTICAL_ANOMALY,0.6842,6.8423
TEC0325A0600002,2026-02-19 14:34:59.195000+00:00,STATISTICAL_ANOMALY,0.6842,6.8423
TEC0325A0600002,2026-02-19 14:36:29.197000+00:00,STATISTICAL_ANOMALY,0.6532,6.5316
TEC0325A0600002,2026-02-19 14:36:59.256000+00:00,STATISTICAL_ANOMALY,0.6532,6.5316
TEC0325A0600002,2026-02-19 14:38:29.195000+00:00,STATISTICAL_ANOMALY,0.6532,6.5316
TEC0325A0600002,2026-02-19 14:38:59.195000+00:00,STATISTICAL_ANOMALY,0.6532,6.5316
TEC0325A0600002,2026-02-19 14:40:29.198000+00:00,STATISTICAL_ANOMALY,0.654,6.5395
TEC0325A0600002,2026-02-19 14:40:59.195000+00:00,STATISTICAL_ANOMALY,0.6557,6.5575
TEC0325A0600002,2026-02-19 14:44:29.195000+00:00,STATISTICAL_ANOMALY,0.6791,6.7915
TEC0325A0600002,2026-02-19 14:44:59.195000+00:00,STATISTICAL_ANOMALY,0.6791,6.7915
TEC0325A0600002,2026-02-19 14:48:29.196000+00:00,STATISTICAL_ANOMALY,0.6837,6.8372
TEC0325A0600002,2026-02-19 14:48:59.191000+00:00,STATISTICAL_ANOMALY,0.6837,6.8372
TEC0325A0600002,2026-02-19 14:52:29.196000+00:00,HIGH_CELL_IMBALANCE,0.7274,6.0
TEC0325A0600002,2026-02-19 14:52:59.195000+00:00,HIGH_CELL_IMBALANCE,0.7274,6.0
TEC0325A0600002,2026-02-19 14:54:29.198000+00:00,HIGH_CELL_IMBALANCE,0.7215,5.0
TEC0325A0600002,2026-02-19 14:54:59.195000+00:00,HIGH_CELL_IMBALANCE,0.7215,5.0
TEC0325A0600002,2026-02-20 10:53:29.211000+00:00,HIGH_CELL_IMBALANCE,0.7937,19.0
TEC0325A0600002,2026-02-20 10:53:59.206000+00:00,HIGH_CELL_IMBALANCE,0.8169,19.0
TEC0325A0600002,2026-02-20 10:54:29.209000+00:00,HIGH_CELL_IMBALANCE,0.7868,19.0
TEC0325A0600002,2026-02-20 10:54:59.201000+00:00,HIGH_CELL_IMBALANCE,0.8045,19.0
TEC0325A0600002,2026-02-20 10:55:29.200000+00:00,HIGH_CELL_IMBALANCE,0.8247,19.0
TEC0325A0600002,2026-02-20 10:55:59.204000+00:00,HIGH_CELL_IMBALANCE,0.829,19.0
TEC0325A0600002,2026-02-20 10:56:29.210000+00:00,HIGH_CELL_IMBALANCE,0.8416,19.0
TEC0325A0600002,2026-02-20 10:56:59.212000+00:00,HIGH_CELL_IMBALANCE,0.8433,16.0
TEC0325A0600002,2026-02-20 10:57:29.202000+00:00,HIGH_CELL_IMBALANCE,0.8502,16.0
TEC0325A0600002,2026-02-20 10:57:59.257000+00:00,HIGH_CELL_IMBALANCE,0.8634,16.0
TEC0325A0600002,2026-02-20 10:58:29.198000+00:00,HIGH_CELL_IMBALANCE,0.8702,16.0
TEC0325A0600002,2026-02-20 10:58:59.198000+00:00,HIGH_CELL_IMBALANCE,0.8545,14.0
TEC0325A0600002,2026-02-20 10:59:29.202000+00:00,HIGH_CELL_IMBALANCE,0.8545,14.0
TEC0325A0600002,2026-02-20 10:59:59.201000+00:00,HIGH_CELL_IMBALANCE,0.855,14.0
TEC0325A0600002,2026-02-20 11:00:29.221000+00:00,HIGH_CELL_IMBALANCE,0.8557,14.0
TEC0325A0600002,2026-02-20 11:00:59.207000+00:00,HIGH_CELL_IMBALANCE,0.8569,14.0
TEC0325A0600002,2026-02-20 11:01:29.218000+00:00,HIGH_CELL_IMBALANCE,0.8665,14.0
TEC0325A0600002,2026-02-20 11:01:59.218000+00:00,HIGH_CELL_IMBALANCE,0.8685,14.0
TEC0325A0600002,2026-02-20 11:02:29.219000+00:00,HIGH_CELL_IMBALANCE,0.8685,14.0
TEC0325A0600002,2026-02-20 11:02:59.216000+00:00,HIGH_CELL_IMBALANCE,0.871,14.0
TEC0325A0600002,2026-02-20 11:03:29.277000+00:00,HIGH_CELL_IMBALANCE,0.8799,14.0
TEC0325A0600002,2026-02-20 11:03:59.197000+00:00,HIGH_CELL_IMBALANCE,0.8813,14.0
TEC0325A0600002,2026-02-20 11:04:29.202000+00:00,HIGH_CELL_IMBALANCE,0.8832,14.0
TEC0325A0600002,2026-02-20 11:04:59.207000+00:00,HIGH_CELL_IMBALANCE,0.8832,14.0
TEC0325A0600002,2026-02-20 11:05:29.199000+00:00,HIGH_CELL_IMBALANCE,0.8894,14.0
TEC0325A0600002,2026-02-20 11:05:59.203000+00:00,HIGH_CELL_IMBALANCE,0.8922,14.0
TEC0325A0600002,2026-02-20 11:06:29.200000+00:00,HIGH_CELL_IMBALANCE,0.8922,14.0
TEC0325A0600002,2026-02-20 11:06:59.198000+00:00,HIGH_CELL_IMBALANCE,0.8928,14.0
TEC0325A0600002,2026-02-20 11:07:29.198000+00:00,HIGH_CELL_IMBALANCE,0.8928,14.0
TEC0325A0600002,2026-02-20 11:07:59.199000+00:00,HIGH_CELL_IMBALANCE,0.8934,14.0
TEC0325A0600002,2026-02-20 11:08:29.202000+00:00,HIGH_CELL_IMBALANCE,0.8954,14.0
TEC0325A0600002,2026-02-20 11:08:59.230000+00:00,HIGH_CELL_IMBALANCE,0.8992,14.0
TEC0325A0600002,2026-02-20 11:09:29.198000+00:00,HIGH_CELL_IMBALANCE,0.8992,14.0
TEC0325A0600002,2026-02-20 11:09:59.203000+00:00,HIGH_CELL_IMBALANCE,0.9041,14.0
TEC0325A0600002,2026-02-20 11:10:29.191000+00:00,HIGH_CELL_IMBALANCE,0.9071,14.0
TEC0325A0600002,2026-02-20 11:10:59.205000+00:00,HIGH_CELL_IMBALANCE,0.909,14.0
TEC0325A0600002,2026-02-20 11:11:29.203000+00:00,HIGH_CELL_IMBALANCE,0.9103,14.0
TEC0325A0600002,2026-02-20 11:11:59.202000+00:00,HIGH_CELL_IMBALANCE,0.911,14.0
TEC0325A0600002,2026-02-20 11:12:29.199000+00:00,HIGH_CELL_IMBALANCE,0.9142,14.0
TEC0325A0600002,2026-02-20 11:12:59.204000+00:00,HIGH_CELL_IMBALANCE,0.9142,14.0
TEC0325A0600002,2026-02-20 11:13:29.196000+00:00,HIGH_CELL_IMBALANCE,0.9168,14.0
TEC0325A0600002,2026-02-20 11:13:59.196000+00:00,HIGH_CELL_IMBALANCE,0.9174,14.0
TEC0325A0600002,2026-02-20 11:14:29.252000+00:00,HIGH_CELL_IMBALANCE,0.9174,14.0
TEC0325A0600002,2026-02-20 11:14:59.201000+00:00,HIGH_CELL_IMBALANCE,0.9174,14.0
TEC0325A0600002,2026-02-20 11:15:29.210000+00:00,HIGH_CELL_IMBALANCE,0.9189,14.0
TEC0325A0600002,2026-02-20 11:15:59.199000+00:00,HIGH_CELL_IMBALANCE,0.9189,14.0
TEC0325A0600002,2026-02-20 11:16:29.199000+00:00,HIGH_CELL_IMBALANCE,0.9182,14.0
TEC0325A0600002,2026-02-20 11:16:59.197000+00:00,HIGH_CELL_IMBALANCE,0.9182,14.0
TEC0325A0600002,2026-02-20 11:17:29.200000+00:00,HIGH_CELL_IMBALANCE,0.9176,14.0
TEC0325A0600002,2026-02-20 11:17:59.199000+00:00,HIGH_CELL_IMBALANCE,0.9169,14.0
TEC0325A0600002,2026-02-20 11:18:29.205000+00:00,HIGH_CELL_IMBALANCE,0.9176,14.0
TEC0325A0600002,2026-02-20 11:18:59.195000+00:00,HIGH_CELL_IMBALANCE,0.9176,14.0
TEC0325A0600002,2026-02-20 11:19:29.199000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:19:59.217000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:20:29.212000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:20:59.197000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:21:29.201000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:21:59.196000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:22:29.201000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:22:59.197000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:23:29.201000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:23:59.195000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:24:29.197000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:24:59.196000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:25:29.233000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:25:59.196000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:26:29.202000+00:00,HIGH_CELL_IMBALANCE,0.919,14.0
TEC0325A0600002,2026-02-20 11:26:59.200000+00:00,HIGH_CELL_IMBALANCE,0.9176,14.0
TEC0325A0600002,2026-02-20 11:27:29.199000+00:00,HIGH_CELL_IMBALANCE,0.9176,14.0
TEC0325A0600002,2026-02-20 11:27:59.195000+00:00,HIGH_CELL_IMBALANCE,0.9169,14.0
TEC0325A0600002,2026-02-20 11:28:29.199000+00:00,HIGH_CELL_IMBALANCE,0.9176,14.0
TEC0325A0600002,2026-02-20 11:28:59.196000+00:00,HIGH_CELL_IMBALANCE,0.9182,14.0
TEC0325A0600002,2026-02-20 11:29:29.197000+00:00,HIGH_CELL_IMBALANCE,0.9182,14.0
TEC0325A0600002,2026-02-20 11:29:59.201000+00:00,HIGH_CELL_IMBALANCE,0.9189,14.0
TEC0325A0600002,2026-02-20 11:30:29.199000+00:00,HIGH_CELL_IMBALANCE,0.9189,14.0
TEC0325A0600002,2026-02-20 11:30:59.220000+00:00,HIGH_CELL_IMBALANCE,0.9174,14.0
TEC0325A0600002,2026-02-20 11:31:29.207000+00:00,HIGH_CELL_IMBALANCE,0.9174,14.0
TEC0325A0600002,2026-02-20 11:31:59.198000+00:00,HIGH_CELL_IMBALANCE,0.9174,14.0
TEC0325A0600002,2026-02-20 11:32:29.201000+00:00,HIGH_CELL_IMBALANCE,0.9168,14.0
TEC0325A0600002,2026-02-20 11:32:59.195000+00:00,HIGH_CELL_IMBALANCE,0.9142,14.0
TEC0325A0600002,2026-02-20 11:33:29.200000+00:00,HIGH_CELL_IMBALANCE,0.9142,14.0
TEC0325A0600002,2026-02-20 11:33:59.204000+00:00,HIGH_CELL_IMBALANCE,0.911,14.0
TEC0325A0600002,2026-02-20 11:34:29.201000+00:00,HIGH_CELL_IMBALANCE,0.9103,14.0
TEC0325A0600002,2026-02-20 11:34:59.208000+00:00,HIGH_CELL_IMBALANCE,0.909,14.0
TEC0325A0600002,2026-02-20 11:35:29.208000+00:00,HIGH_CELL_IMBALANCE,0.9071,14.0
TEC0325A0600002,2026-02-20 11:35:59.200000+00:00,HIGH_CELL_IMBALANCE,0.9041,14.0
TEC0325A0600002,2026-02-20 11:36:29.239000+00:00,HIGH_CELL_IMBALANCE,0.8992,14.0
TEC0325A0600002,2026-02-20 11:36:59.195000+00:00,HIGH_CELL_IMBALANCE,0.8992,14.0
TEC0325A0600002,2026-02-20 11:37:29.203000+00:00,HIGH_CELL_IMBALANCE,0.8954,14.0
TEC0325A0600002,2026-02-20 11:37:59.196000+00:00,HIGH_CELL_IMBALANCE,0.8934,14.0
TEC0325A0600002,2026-02-20 11:38:29.208000+00:00,HIGH_CELL_IMBALANCE,0.8928,14.0
TEC0325A0600002,2026-02-20 11:38:59.193000+00:00,HIGH_CELL_IMBALANCE,0.8928,14.0
TEC0325A0600002,2026-02-20 11:39:29.204000+00:00,HIGH_CELL_IMBALANCE,0.8922,14.0
TEC0325A0600002,2026-02-20 11:39:59.197000+00:00,HIGH_CELL_IMBALANCE,0.8922,14.0
TEC0325A0600002,2026-02-20 11:40:29.198000+00:00,HIGH_CELL_IMBALANCE,0.8894,14.0
TEC0325A0600002,2026-02-20 11:40:59.198000+00:00,HIGH_CELL_IMBALANCE,0.8832,14.0
TEC0325A0600002,2026-02-20 11:41:29.205000+00:00,HIGH_CELL_IMBALANCE,0.8832,14.0
TEC0325A0600002,2026-02-20 11:41:59.233000+00:00,HIGH_CELL_IMBALANCE,0.8813,14.0
TEC0325A0600002,2026-02-20 11:42:29.200000+00:00,HIGH_CELL_IMBALANCE,0.8799,14.0
TEC0325A0600002,2026-02-20 11:42:59.196000+00:00,HIGH_CELL_IMBALANCE,0.871,14.0
TEC0325A0600002,2026-02-20 11:43:29.201000+00:00,HIGH_CELL_IMBALANCE,0.8685,14.0
TEC0325A0600002,2026-02-20 11:43:59.199000+00:00,HIGH_CELL_IMBALANCE,0.8685,14.0
TEC0325A0600002,2026-02-20 11:44:29.201000+00:00,HIGH_CELL_IMBALANCE,0.8665,14.0
TEC0325A0600002,2026-02-20 11:44:59.193000+00:00,HIGH_CELL_IMBALANCE,0.8569,14.0
TEC0325A0600002,2026-02-20 11:45:29.202000+00:00,HIGH_CELL_IMBALANCE,0.8557,14.0
TEC0325A0600002,2026-02-20 11:45:59.197000+00:00,HIGH_CELL_IMBALANCE,0.855,14.0
TEC0325A0600002,2026-02-20 11:46:29.201000+00:00,HIGH_CELL_IMBALANCE,0.8545,14.0
TEC0325A0600002,2026-02-20 11:46:59.192000+00:00,HIGH_CELL_IMBALANCE,0.8545,14.0
TEC0325A0600002,2026-02-20 11:47:29.233000+00:00,HIGH_CELL_IMBALANCE,0.8482,14.0
TEC0325A0600002,2026-02-20 11:47:59.200000+00:00,HIGH_CELL_IMBALANCE,0.8402,14.0
TEC0325A0600002,2026-02-20 11:48:29.199000+00:00,HIGH_CELL_IMBALANCE,0.8272,14.0
TEC0325A0600002,2026-02-20 11:48:59.201000+00:00,HIGH_CELL_IMBALANCE,0.8204,14.0
TEC0325A0600002,2026-02-20 11:49:29.197000+00:00,HIGH_CELL_IMBALANCE,0.8112,14.0
TEC0325A0600002,2026-02-20 11:49:59.204000+00:00,HIGH_CELL_IMBALANCE,0.7968,14.0
TEC0325A0600002,2026-02-20 11:50:29.195000+00:00,HIGH_CELL_IMBALANCE,0.7926,14.0
TEC0325A0600002,2026-02-20 11:50:59.199000+00:00,HIGH_CELL_IMBALANCE,0.7733,14.0
TEC0325A0600002,2026-02-20 11:51:29.208000+00:00,HIGH_CELL_IMBALANCE,0.7566,14.0
TEC0325A0600002,2026-02-20 11:51:59.198000+00:00,HIGH_CELL_IMBALANCE,0.7364,14.0
TEC0325A0600002,2026-02-20 11:52:29.207000+00:00,HIGH_CELL_IMBALANCE,0.7047,14.0
TEC0325A0600002,2026-02-20 11:52:59.240000+00:00,HIGH_CELL_IMBALANCE,0.5764,14.0
TEC0325A0600002,2026-02-20 11:53:29.203000+00:00,HIGH_CELL_IMBALANCE,0.5764,14.0
TEC0325A0600002,2026-02-20 11:53:59.202000+00:00,HIGH_CELL_IMBALANCE,0.5764,14.0
TEC0325A0600002,2026-02-20 13:08:29.202000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:08:59.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:09:29.204000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:09:59.228000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:10:29.206000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:10:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:11:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:11:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:12:29.197000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:12:59.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:13:29.204000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:13:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:14:29.203000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
